Rescue_ID,Date_Caught,Researcher,CaptureSite,ForagingGround,CaptureMethod,Fisher,LandingSite,Species,ReleaseSite,Tag_1,Tag_2,Tag_3,Lost_Tags,T_Number,CCL_cm,CCW_cm,Weight_Kg,Sex,TurtleCharacteristics,Status,Date_Release,Release_Admiss_Notes,SpecialRemarks,PCVNumber,Expenditure
2007_RE_0343,8/22/2007,researcher_9,site_33,creek,net,fisher_861,site_8,species_1,site_80,KE2935,None,NA,NA,NA,56.8,49.8,NA,NA,Barnacles on carapace + FFs. U shaped notch in joint between 11 RMS + RSCL. Flaking carapace.,NA,NA,NA,NA,NA,NA
2007_RE_0344,8/22/2007,researcher_9,site_33,creek,longline,fisher_1331,site_58,species_1,site_80,3245,None,NA,KE1974,NA,48.9,45.6,NA,NA,Barnacles on carapace. Tag place swollen tight causing friction. Both SCLs are flaking and have notches. A fresh hook wound in left shoulder. 1 cm cut above right eye. Flaking plastron.,NA,NA,NA,NA,NA,NA
2007_RE_0345,8/24/2007,researcher_23,site_35,creek,longline,fisher_1340,site_58,species_1,site_80,KE2869,None,NA,NA,NA,45.5,44,NA,NA,23 large barnacles on carapace. 13 small barnacles on carapace.,NA,NA,NA,NA,NA,NA
2007_RE_0346,8/24/2007,researcher_23,site_35,creek,longline,fisher_1340,site_58,species_1,site_80,3246,None,NA,NA,NA,53,48.9,NA,NA,Notch in No. 6 LM. Notch in No. 9 LM. Notch between No. 6 and 7 RM.,NA,NA,NA,NA,NA,NA
2007_RE_0347,8/24/2007,researcher_9,site_36,creek,longline,fisher_634,site_58,species_1,site_80,KE1516,None,NA,NA,NA,62.6,59.2,NA,NA,Small addtional scute between 4th and 5th CS. Shell beginning to flake.,NA,NA,NA,NA,NA,NA
2007_RE_0348,8/25/2007,researcher_9,site_24,creek,net,fisher_861,site_8,species_1,site_80,3208,None,NA,NA,NA,44.7,41.9,NA,NA,Tag rip in both RFs. A notch between 10th and 11th LMS,NA,NA,NA,NA,NA,NA
2007_RE_0349,8/25/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_80,3248,None,NA,NA,NA,42.2,40.2,NA,NA,Barcles scars on shell.,NA,NA,NA,NA,NA,NA
2007_RE_0350,8/25/2007,researcher_9,site_41,creek,net,fisher_400,site_118,species_2,site_80,3247,None,NA,NA,NA,35.7,34,NA,NA,6th LMS is deformed& small and curvey. Brown algae on rear shell. Small barnacles on either side of neck.,NA,NA,NA,NA,NA,NA
2007_RE_0351,8/26/2007,researcher_23,site_7,ocean,net,fisher_1285,site_120,species_2,site_80,3249,None,NA,NA,NA,35.3,33.4,NA,NA,No obvious characteristics,NA,NA,Check for 3250 with Steve,NA,NA,NA
2007_RE_0352,8/26/2007,researcher_23,site_13,ocean,net,fisher_953,site_120,species_1,site_80,3251,None,NA,NA,NA,40,39.6,NA,NA,Clean carapace No unusual characteristics,NA,NA,NA,NA,NA,NA
2007_RE_0353,8/26/2007,researcher_23,site_53,creek,net,fisher_861,site_8,species_1,site_80,KE2828,None,NA,NA,NA,41.2,39.2,NA,NA,Large notch in No. RM.,NA,NA,NA,NA,NA,NA
2007_RE_0354,8/26/2007,researcher_23,site_53,creek,net,fisher_861,site_8,species_1,site_80,KE3022,None,NA,NA,NA,45,44.8,NA,NA,Notch in No. 9 + 10 RM. Tag rip in LRF.,NA,NA,NA,NA,NA,NA
2007_RE_0355,8/26/2007,researcher_23,site_53,creek,net,fisher_861,site_8,species_1,site_80,KE1628,None,NA,NA,NA,55.5,52,NA,NA,Notch in No. 8 LM.,NA,NA,NA,NA,NA,NA
2007_RE_0356,8/28/2007,researcher_23,site_53,creek,net,fisher_861,site_8,species_1,site_80,KE3032,None,NA,NA,NA,45.5,44.8,NA,NA,Flaking on scutes. Outer edge of LRF missing.,NA,NA,NA,NA,NA,NA
2007_RE_0357,8/29/2007,researcher_23,site_53,creek,net,fisher_1233,site_8,species_1,site_80,3392,None,NA,3252,NA,44,42.2,NA,NA,10 barnacles on carapace. (removed) Tag rip in LRF.,NA,NA,NA,NA,NA,NA
2007_RE_0358,8/29/2007,researcher_23,site_53,creek,net,fisher_294,site_8,species_1,site_80,3253,None,NA,NA,NA,40.5,38.6,NA,NA,No obvious characteristics,NA,NA,NA,NA,NA,NA
2007_RE_0359,8/30/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_73,KE1776,None,NA,NA,NA,69.9,62.3,NA,NA,A tag lump in LRF. Lots of barnacles on flipppers. A deep notch in 11th LMS.,NA,NA,NA,NA,NA,NA
2007_RE_0360,8/30/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_73,3255,None,NA,NA,NA,51,46.7,NA,NA,Both MS = 12. A tag rip in LRF. Barnacles scars on left cheek.,NA,NA,NA,NA,NA,NA
2007_RE_0361,8/30/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_73,KE2874,None,NA,NA,NA,50.5,46,NA,NA,Small flaking spot on 2nd RLS. No more physical characteristics.,NA,NA,NA,NA,NA,NA
2007_RE_0362,8/30/2007,researcher_9,site_12,creek,net,fisher_129,site_12,species_1,site_73,3254,None,NA,NA,NA,43.3,42.5,NA,NA,Few small barnacles on carapace. Both supra slightly flaking.,NA,NA,NA,NA,NA,NA
2007_RE_0363,9/1/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_80,KE1651,None,NA,NA,NA,56.1,53.8,NA,NA,A notch in LSCL. Shell rather flaking. Few small barnacles on shell.,NA,NA,NA,NA,NA,NA
2007_RE_0364,9/1/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_72,3256,None,NA,NA,NA,42.1,40.3,NA,NA,Few small flaking patches on shell.,NA,NA,NA,NA,NA,NA
2007_RE_0365,9/1/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_80,3233,None,NA,NA,NA,74.5,68.3,NA,NA,Flaking shell and plastron. A tat hole in RRF. A tag rip in LRF.,NA,NA,NA,NA,NA,NA
2007_RE_0366,9/1/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_73,3257,None,NA,NA,NA,44.2,41.8,NA,NA,Barnacles on head and shell. Flaking plastron.,NA,NA,NA,NA,NA,NA
2007_RE_0367,9/1/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_73,3210,None,NA,NA,NA,52.3,47.2,NA,NA,A tag rip in LRF. No other obvious observation.,NA,NA,NA,NA,NA,NA
2007_RE_0368,9/3/2007,researcher_9,site_35,creek,uzio,fisher_101,site_58,species_1,site_80,KE2862,None,NA,NA,NA,45.1,41.3,NA,NA,Few barnacles on shell and plastron. (Removed),NA,NA,NA,NA,NA,NA
2007_RE_0369,9/4/2007,researcher_9,site_110,creek,net,fisher_1400,site_15,species_1,site_80,KE2947,None,NA,NA,NA,42.1,40.1,NA,NA,A small deep notch at the tip of RFF& Few small barnacles on head& shell and plastron,NA,NA,NA,NA,NA,NA
2007_RE_0370,9/4/2007,researcher_9,site_53,creek,net,fisher_918,site_12,species_1,site_73,3258,None,NA,NA,NA,41.7,42.4,NA,NA,Lots of barnacles on carapace and few on plastron& 6 CS& 5 LLS,NA,NA,NA,NA,NA,NA
2007_RE_0371,9/4/2007,researcher_10,site_53,ocean,net,fisher_956,site_120,species_2,site_73,3259,None,NA,NA,NA,30.7,29,NA,NA,Light pink calcerous algae on rear half of shell& brown algae on 5th CS and both supra& few barnacles on plastron,NA,NA,NA,NA,NA,NA
2007_RE_0372,9/5/2007,researcher_9,site_41,creek,net,fisher_1200,site_118,species_1,site_80,KE2877,None,NA,NA,NA,32.6,31.3,NA,NA,Pinkish calcerous algae under the overlapping scutes& light brown algae on rear shell,NA,NA,NA,NA,NA,NA
2007_RE_0373,9/5/2007,researcher_10,site_53,creek,net,fisher_1374,site_8,species_1,site_116,3848,None,NA,3260,NA,39.9,37.7,NA,NA,Few small barnacles on rear shell and flippers (removed),NA,NA,NA,NA,NA,NA
2007_RE_0374,9/8/2007,researcher_9,site_111,creek,net,fisher_804,site_8,species_1,site_73,3262,None,NA,NA,NA,42.1,38.7,NA,NA,Shell beginning to flake& Tip of RFF is half way flaking,NA,NA,NA,NA,NA,NA
2007_RE_0375,9/8/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_73,3261,None,NA,NA,NA,59.4,56,NA,NA,Tag rip in LRF and LFF& Tips of both FF's squared& Few barnacle scars on shell and head,NA,NA,NA,NA,NA,NA
2007_RE_0376,9/9/2007,researcher_9,site_13,ocean,net,fisher_849,site_120,species_1,site_73,3263,None,NA,NA,NA,34.8,32.3,NA,NA,Pinkish patches of calcereous algae on shell. Barnacles on plastron.,NA,NA,NA,NA,NA,NA
2007_RE_0377,9/14/2007,researcher_9,site_58,creek,net,fisher_879,site_8,species_1,site_73,KE2947,None,NA,NA,NA,42.1,40.3,NA,NA,Barnacles on plastron (removed). Small U shaped notch in tip of RFF. Tip of LFF is jagged. Flaking patch between 10th and 11th RMS.,NA,NA,NA,NA,NA,NA
2007_RE_0378,9/14/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_73,KE2922,None,NA,NA,NA,42.2,38.1,NA,NA,Flaking shell. Big notch in 9th RMS. Small V shaped notch in 8th and 9th LMS. 1/2 cm deep cut in RRF. Few barnacles on plastron.,NA,NA,NA,NA,NA,NA
2007_RE_0379,9/14/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_73,3546,None,NA,KE1839,NA,52.5,48.7,NA,NA,L shaped big notch in LRF. Tag place swollen tight to the tag. Small barnacles on flippers + both supra.,NA,NA,NA,"NOTE (06/10/2017): Lost tags KE1839, KE1966 and 3264.",NA,NA
2007_RE_0380,9/16/2007,researcher_23,site_110,creek,net,fisher_861,site_8,species_1,site_80,3265,None,NA,NA,NA,44.7,43.1,NA,NA,36 small barnacles on carapace. 1 large barnacle on cheek (all killed),NA,NA,NA,NA,NA,NA
2007_RE_0381,9/17/2007,researcher_9,site_35,creek,collected floater,fisher_1340,site_58,species_2,not_recorded,NotTagged_0177,None,NA,NA,NA,27.1,26.7,NA,NA,This turtles was found floarting and drifted. Green algae on flippers. Numereous white patches of calcereous algae on scutes. Sent to rehab.,NA,NA,taken to rehab center,NA,NA,NA
2007_RE_0382,9/18/2007,researcher_9,site_58,creek,net,fisher_879,site_8,species_1,site_80,KE2801,None,NA,NA,NA,45,42.2,NA,NA,LRF is crookedly formed. 1/3 bit of LFF from tip is thin. Numereous barnacles on plastron.,NA,NA,NA,NA,NA,NA
2007_RE_0383,9/18/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_80,3733,None,NA,KE1638,NA,60.3,56.7,NA,NA,5 LLS. Both SCL and 11th RMS are flaking. Flaking head. Few small barnacles on flippers.,NA,NA,NA,NA,NA,NA
2007_RE_0384,9/20/2007,researcher_9,site_53,creek,net,fisher_879,site_8,species_1,site_73,3266,None,NA,NA,NA,38.6,38.1,NA,NA,1/2 of RRF missing. Edge of 11th LMS is broken. Flaking shell.,NA,NA,NA,NA,NA,NA
2007_RE_0385,9/20/2007,researcher_9,site_110,creek,net,fisher_150,site_8,species_1,site_80,KE2818,None,NA,NA,NA,67.4,60.5,NA,NA,Flaking shell and plastron. Few small barnacles on flippers. A tag lump in LRF. A tag rip in RRF. A very thin skin holding the tag in LFF.,NA,NA,NA,NA,NA,NA
2007_RE_0386,9/20/2007,researcher_9,site_33,creek,net,fisher_861,site_8,species_1,site_73,KE2985,None,NA,NA,NA,NA,NA,NA,NA,Flaking shell and plastron. Big barnacle scars on shell. Light green algae on shell.,NA,NA,NA,NA,NA,NA
2007_RE_0387,9/20/2007,researcher_9,site_33,creek,net,fisher_861,site_8,species_1,site_73,3267,None,NA,3267,NA,44.1,40.1,NA,NA,Few small barnacles and barnacles scars on shell and plastron. Tag place swollen tight to tag.,NA,NA,NA,NA,NA,NA
2007_RE_0388,9/22/2007,researcher_9,site_35,creek,net,fisher_193,site_58,species_1,site_80,3229,None,NA,NA,NA,52.8,46.1,NA,NA,Hooked underneath the right shoulder. Few small barnacles on flippers. Flaking plastron.,NA,NA,NA,NA,NA,NA
2007_RE_0389,9/22/2007,researcher_9,site_33,creek,net,fisher_491,site_8,species_1,site_80,KE1964,None,NA,NA,NA,51.7,48.8,NA,NA,Flaking shell. A notch in 9th LMS. Few small barnacles on flippers. Old tag scar in LRF.,NA,NA,NA,NA,NA,NA
2007_RE_0390,9/23/2007,researcher_9,site_125,creek,net,fisher_838,site_58,species_1,site_73,3268,None,NA,NA,NA,40.6,39.8,NA,NA,Flaking shell.,NA,NA,NA,NA,NA,NA
2007_RE_0391,9/23/2007,researcher_9,site_33,creek,net,fisher_820,site_110,species_1,site_73,3848,None,NA,3260,NA,38.6,38.1,NA,NA,1/2 of RRF missing. Flaking shell.,NA,NA,NA,NA,NA,NA
2007_RE_0392,9/23/2007,researcher_9,site_32,creek,net,fisher_930,site_58,species_1,site_73,3262,None,NA,NA,NA,42,38.8,NA,NA,Flaking shell. A big healing laceration (8 cm) under right armpit. The tip of RFF is braking.,NA,NA,NA,NA,NA,NA
2007_RE_0393,9/23/2007,researcher_9,site_33,creek,net,fisher_52,site_110,species_1,site_73,KE2828,None,NA,NA,NA,42,39.4,NA,NA,Numerous little barnacles on shell. A notch in the joint between 8th and 9th LMS LMS and between 10th and 11th RMS. Shell beginning to flake.,NA,NA,NA,NA,NA,NA
2007_RE_0394,9/24/2007,researcher_9,site_53,creek,net,fisher_1206,site_8,species_1,site_80,3269,None,NA,NA,NA,38.8,37,NA,NA,Flaking shell. No other main characteristics.,NA,NA,NA,NA,NA,NA
2007_RE_0395,9/24/2007,researcher_9,site_33,creek,net,fisher_1385,site_12,species_1,not_recorded,3270,None,NA,NA,NA,53.3,48.8,NA,NA,Flaking shell. Big barnacle scars on rear shell and head. Lots of barnacles on plastron. A tag rip in LRF. It was caught in an urnchored net and took lots of water. It died few hours later while rehabed.,NA,NA,Died on 24 Sep 2007,NA,NA,NA
2007_RE_0396,9/26/2007,researcher_9,site_32,creek,longline,fisher_632,site_58,species_1,site_80,3392,None,NA,3252,NA,45,43,NA,NA,A 5cm hook laceration under LFF. Few small barnacles on shell and flippers. A tag rip in LRF.,NA,NA,NA,NA,NA,NA
2007_RE_0397,9/26/2007,researcher_9,site_33,creek,net,fisher_1385,site_12,species_2,site_90,3271,None,NA,NA,NA,33,31.3,NA,NA,No obvious characteristics,NA,NA,NA,NA,NA,NA
2007_RE_0398,9/27/2007,researcher_9,site_110,creek,net,fisher_534,site_110,species_1,site_80,3272,None,NA,NA,NA,66.6,61.8,NA,NA,Flaking shell. 2cm circular healing damage in 4th LLS,NA,NA,NA,NA,NA,NA
2007_RE_0399,9/28/2007,researcher_9,site_35,creek,longline,fisher_632,site_58,species_1,site_73,KE1623,None,NA,NA,NA,57.5,52.3,NA,NA,Hooked in the 1st 1/3 of RFF. A tag lump in LRF,NA,NA,NA,NA,NA,NA
2007_RE_0400,9/29/2007,researcher_9,site_35,creek,net,fisher_1013,site_8,species_1,site_97,3269,None,NA,NA,NA,38.4,37.2,NA,NA,A V shaped notch in the tip of LFF. Shell slightly flaking,NA,NA,NA,NA,NA,NA
2007_RE_0401,10/1/2007,researcher_9,site_13,ocean,net,fisher_1284,site_120,species_2,site_80,NotTagged_0178,None,NA,NA,NA,36,33.3,NA,NA,At least 7 by 3 cm infected wound under LFF. No other main characteristics. Rehabed for three days.,NA,NA,released on 04 Oct 2007,NA,NA,NA
2007_RE_0402,10/1/2007,researcher_9,site_53,ocean,net,fisher_370,site_120,species_1,site_80,3273,None,NA,NA,NA,40.7,38.6,NA,NA,A small extra scute between 4th and 5th CS. A small flaking patch on 2nd LLS.,NA,NA,NA,NA,NA,NA
2007_RE_0403,10/2/2007,researcher_9,site_33,creek,net,fisher_1354,site_8,species_1,site_80,3275,None,NA,NA,NA,53.7,50.3,NA,NA,A tag lump in LRF. 3 big Barnacle scars on shell. Outer edge of LSCL. Is jagged.,NA,NA,NA,NA,NA,NA
2007_RE_0404,10/3/2007,researcher_9,site_58,creek,net,fisher_861,site_8,species_1,site_80,KE3032,None,NA,NA,NA,46.7,45.1,NA,NA,LRF slightly deformed. Flaking shell. The tip of LRF missing,NA,NA,NA,NA,NA,NA
2007_RE_0405,10/4/2007,researcher_9,site_53,creek,net,fisher_1354,site_8,species_1,site_80,3276,None,NA,NA,NA,47.2,46.4,NA,NA,Flaking shell and plastron. Barnacles on head.,NA,NA,NA,NA,NA,NA
2007_RE_0406,10/4/2007,researcher_9,site_33,creek,net,fisher_861,site_8,species_1,site_80,KE2868,None,NA,NA,NA,41.3,38.7,NA,NA,A cluster of barnacles on 2nd LLS and 2nd CS. A V shaped notch in the tip of RRF. Barnacles on plastron.,NA,NA,NA,NA,NA,NA
2007_RE_0407,10/5/2007,researcher_9,site_35,creek,net,fisher_632,site_8,species_1,site_87,3277,None,NA,NA,NA,43.3,42.1,NA,NA,Cluster of barcles on scutes and plastron. (Removed) A chunk towards the inner tip of LFF. 7 CS and 5 LLS. Shell beginning to flake.,NA,NA,NA,NA,NA,NA
2007_RE_0408,10/6/2007,researcher_9,site_53,creek,net,fisher_851,site_8,species_1,site_73,3262,None,NA,NA,NA,42.3,38.8,NA,NA,Flaking shell. The tip of RFF is braking. A big scar between the plastron and right shoulder.,NA,NA,NA,NA,NA,NA
2007_RE_0409,10/6/2007,researcher_9,site_35,creek,net,fisher_1340,site_58,species_1,site_73,3278,None,NA,NA,NA,43,42.1,NA,NA,1/2 of LRF is missing most likely from a bite. Few small barnacles on carapace. A small bleeding hook wound in right shoulder.,NA,NA,NA,NA,NA,NA
2007_RE_0410,10/6/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_73,3261,None,NA,NA,NA,59.9,56.1,NA,NA,Flaking plastron. A tag rip in LRF and LFF. Small barnacles on flippers + head. Tip of both FFs are jagged.,NA,NA,NA,NA,NA,NA
2007_RE_0411,10/6/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_73,3279,None,NA,NA,NA,56.1,52,NA,NA,Tag rips in both RFs and LFF. Flaking patches on scutes small barnacles on shell and flippers. Shallow notch in 10th LMS and 9th RMS. Tip of both SCL& broken.,NA,NA,NA,NA,NA,NA
2007_RE_0412,10/6/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_73,3241,None,NA,NA,NA,49,44.1,NA,NA,Few small barnacles on rear shell. Shell beginning to flake.,NA,NA,NA,NA,NA,NA
2007_RE_0413,10/6/2007,researcher_9,site_36,creek,longline,fisher_1352,site_58,species_1,site_116,3209,None,NA,NA,NA,58.7,55.2,NA,NA,A tag lump in LRF. Shell rather flaking. Small barnacles on flippers.,NA,NA,NA,NA,NA,NA
2007_RE_0414,10/7/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_80,3280,None,NA,NA,NA,39.8,39.8,NA,NA,Small barnacles infestation on carapace and plastron + flippers.,NA,NA,NA,NA,NA,NA
2007_RE_0415,10/9/2007,researcher_9,site_36,creek,net,fisher_765,site_58,species_1,site_80,3220,None,NA,NA,NA,53.5,50.1,NA,NA,A small hook damage in right shoulder. A small damage at the tip of LFF.,NA,NA,NA,NA,NA,NA
2007_RE_0416,10/9/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_73,3209,None,NA,NA,NA,58.6,55.4,NA,NA,A tag lump in LRF. No other main characteristics.,NA,NA,NA,NA,NA,NA
2007_RE_0417,10/10/2007,researcher_23,site_36,creek,longline,fisher_1340,site_58,species_1,site_80,KE1965,None,NA,NA,NA,47,45,NA,NA,Several small barnacles on carapace. Uneven between SC's. Notch in RSCL. Notch in No. 9 LM. Notch in No. 11 LM. Notch in 9 RM. Large notch in No. 11 RM.,NA,NA,NA,NA,NA,NA
2007_RE_0418,10/11/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_80,3212,None,NA,NA,NA,67.7,59.9,NA,NA,1/2 of LRF is missing. Flaking shell. Edge of 11th LMS is jagged.,NA,NA,NA,NA,NA,NA
2007_RE_0419,10/11/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_80,3253,None,NA,NA,NA,41.5,39,NA,NA,Barnacles on carapace& flippers and plastron.,NA,NA,NA,NA,NA,NA
2007_RE_0420,10/11/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_80,KE1182,None,NA,NA,NA,64.4,57.7,NA,NA,The 5CS and both SCLs are flaking. No other main characteristics,NA,NA,NA,NA,NA,NA
2007_RE_0421,10/11/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_80,KE1564,3281,NA,NA,NA,62.5,55,NA,NA,Both SCLs are flaking. Few small barnacles on flippers.,NA,NA,NA,NA,NA,NA
2007_RE_0422,10/12/2007,researcher_9,site_58,creek,net,fisher_861,site_8,species_1,site_73,3283,None,NA,NA,NA,46,46,NA,NA,Tip of LSCL is broken. A tag rip in LRF. Big barnacle scars on both 4th LS.,NA,NA,NA,NA,NA,NA
2007_RE_0423,10/14/2007,researcher_23,site_53,creek,net,fisher_1189,site_8,species_1,site_80,3284,None,NA,NA,NA,43.2,42.5,NA,NA,Notch in RFF 2 inches from tip. No other main characteristics.,NA,NA,NA,NA,NA,NA
2007_RE_0424,10/15/2007,researcher_23,site_111,creek,longline,fisher_632,site_58,species_1,site_80,KE3095,None,NA,NA,NA,42.8,40.4,NA,NA,Notch between No. 9 + 10 LM. Notch between SC's. Hooked in RF shoulder.,NA,NA,NA,NA,NA,NA
2007_RE_0425,10/15/2007,researcher_23,site_53,creek,net,fisher_861,site_8,species_1,site_90,3285,None,NA,NA,NA,41.1,40.1,NA,NA,No. 7 RM mostly missing& typical of fish bite. Notch at central outer edge of RRF.,NA,NA,NA,NA,NA,NA
2007_RE_0426,10/15/2007,researcher_9,site_33,creek,net,fisher_820,site_110,species_1,site_80,3579,None,NA,KE1845,NA,52.2,48,NA,NA,3 little scutes in the joint between 1st and 2nd CS. Flaking shell.,NA,NA,NA,NA,NA,NA
2007_RE_0427,10/16/2007,researcher_9,site_33,creek,net,fisher_489,site_12,species_1,site_97,KE2821,None,NA,NA,NA,50,42.8,NA,NA,Dissolving tag lump in LRF. A small notch in 9th LMS. Shell beginning to flake from joints.,NA,NA,NA,NA,NA,NA
2007_RE_0428,10/17/2007,researcher_9,site_119,ocean,net,fisher_377,site_118,species_2,site_80,3286,None,NA,NA,NA,35.7,33.1,NA,NA,12 RMS. No other main characteristics.,NA,NA,NA,NA,NA,NA
2007_RE_0429,10/17/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_73,3288,None,NA,NA,NA,43.4,43,NA,NA,Minor notches in 7th and 8th LMS. No other main characteristics.,NA,NA,NA,NA,NA,NA
2007_RE_0430,10/17/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_73,KE3032,None,NA,NA,NA,46.8,45.2,NA,NA,Flaking shell. Barnacles on scutes. The inner edge of LEF is frayed. The tip of LSCL. Is broken.,NA,NA,NA,NA,NA,NA
2007_RE_0431,10/17/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_73,KE2882,None,NA,NA,NA,46.2,42.8,NA,NA,A chip in 9th RMS. Tips of both FFs are broken.,NA,NA,NA,NA,NA,NA
2007_RE_0432,10/17/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_73,3287,None,NA,NA,NA,59.2,51.9,NA,NA,A tag scar in LRF. Shell rather flaking. Barnacle scars on shell.,NA,NA,NA,NA,NA,NA
2007_RE_0433,10/18/2007,researcher_9,site_53,creek,net,fisher_1374,site_8,species_1,site_80,3291,None,NA,NA,NA,38,36.8,NA,NA,No main characteristics,NA,NA,NA,NA,NA,NA
2007_RE_0434,10/18/2007,researcher_9,site_53,creek,net,fisher_861,site_8,species_1,site_80,3289,None,NA,NA,NA,49.6,46.1,NA,NA,Flaking shell. Small injuries on 2nd and 3rd CS. Small barnacles on flippers. Tag rip in LRF.,NA,NA,NA,NA,NA,NA
2007_RE_0435,10/18/2007,researcher_9,site_13,ocean,net,fisher_160,site_8,species_1,site_87,3290,None,NA,NA,NA,47,46.2,NA,NA,Shallow groove in 7th LMS. Additional scute between 4th and 5th CS = 6CS.,NA,NA,NA,NA,NA,NA
2007_RE_0436,10/20/2007,researcher_23,site_35,creek,net,fisher_686,site_58,species_1,site_80,KE2882,None,NA,NA,NA,46.1,42.7,NA,NA,Notch in No. 9 RMS. 20+ barnacles on plastron (killed). Tips of FF's torn.,NA,NA,NA,NA,NA,NA
2007_RE_0437,10/20/2007,researcher_23,site_33,creek,net,fisher_1385,site_12,species_1,site_80,3292,None,NA,NA,NA,68.5,63.4,NA,NA,Tag rips in both FFs. Tag hole in LRF. Large barnacles on tip of RFF (Removed).,NA,NA,NA,NA,NA,NA
