ID,error
2011_RE_0754 x Fisher,0.0
2011_RE_0754 x LandingSite,0.0
2011_RE_0754 x Species,0.0
2011_RE_0754 x ReleaseSite,0.0
2011_RE_0754 x Tag_1,0.0
2011_RE_0754 x Tag_2,0.0
2011_RE_0754 x Tag_3,0.0
2011_RE_0754 x Lost_Tags,0.0
2011_RE_0754 x T_Number,0.0
2011_RE_0754 x CCL_cm,0.0
2011_RE_0754 x CCW_cm,0.0
2011_RE_0754 x Weight_Kg,0.0
2011_RE_0754 x Sex,0.0
2011_RE_0754 x TurtleCharacteristics,0.0
2011_RE_0754 x Status,0.0
2011_RE_0754 x Date_Release,0.0
2011_RE_0754 x Release_Admiss_Notes,0.0
2011_RE_0754 x SpecialRemarks,0.0
2011_RE_0754 x PCVNumber,0.0
2011_RE_0754 x Expenditure,0.0
2011_RE_0755 x Date_Caught,0.0
2011_RE_0755 x Researcher,0.0
2011_RE_0755 x CaptureSite,0.0
2011_RE_0755 x ForagingGround,0.0
2011_RE_0755 x CaptureMethod,0.0
2011_RE_0755 x Fisher,0.0
2011_RE_0755 x LandingSite,0.0
2011_RE_0755 x Species,0.0
2011_RE_0755 x ReleaseSite,0.0
2011_RE_0755 x Tag_1,0.0
2011_RE_0755 x Tag_2,0.0
2011_RE_0755 x Tag_3,0.0
2011_RE_0755 x Lost_Tags,0.0
2011_RE_0755 x T_Number,0.0
2011_RE_0755 x CCL_cm,0.0
2011_RE_0755 x CCW_cm,0.0
2011_RE_0755 x Weight_Kg,0.0
2011_RE_0755 x Sex,0.0
2011_RE_0755 x TurtleCharacteristics,0.0
2011_RE_0755 x Status,0.0
2011_RE_0755 x Date_Release,0.0
2011_RE_0755 x Release_Admiss_Notes,0.0
2011_RE_0755 x SpecialRemarks,0.0
2011_RE_0755 x PCVNumber,0.0
2011_RE_0755 x Expenditure,0.0
2011_RE_0756 x Date_Caught,0.0
2011_RE_0756 x Researcher,0.0
2011_RE_0756 x CaptureSite,0.0
2011_RE_0756 x ForagingGround,0.0
2011_RE_0756 x CaptureMethod,0.0
2011_RE_0756 x Fisher,0.0
2011_RE_0756 x LandingSite,0.0
2011_RE_0756 x Species,0.0
2011_RE_0756 x ReleaseSite,0.0
2011_RE_0756 x Tag_1,0.0
2011_RE_0756 x Tag_2,0.0
2011_RE_0756 x Tag_3,0.0
2011_RE_0756 x Lost_Tags,0.0
2011_RE_0756 x T_Number,0.0
2011_RE_0756 x CCL_cm,0.0
2011_RE_0756 x CCW_cm,0.0
2011_RE_0756 x Weight_Kg,0.0
2011_RE_0756 x Sex,0.0
2011_RE_0756 x TurtleCharacteristics,0.0
2011_RE_0756 x Status,0.0
2011_RE_0756 x Date_Release,0.0
2011_RE_0756 x Release_Admiss_Notes,0.0
2011_RE_0756 x SpecialRemarks,0.0
2011_RE_0756 x PCVNumber,0.0
2011_RE_0756 x Expenditure,0.0
2011_RE_0757 x Date_Caught,0.0
2011_RE_0757 x Researcher,0.0
2011_RE_0757 x CaptureSite,0.0
2011_RE_0757 x ForagingGround,0.0
2011_RE_0757 x CaptureMethod,0.0
2011_RE_0757 x Fisher,0.0
2011_RE_0757 x LandingSite,0.0
2011_RE_0757 x Species,0.0
2011_RE_0757 x ReleaseSite,0.0
2011_RE_0757 x Tag_1,0.0
2011_RE_0757 x Tag_2,0.0
2011_RE_0757 x Tag_3,0.0
2011_RE_0757 x Lost_Tags,0.0
2011_RE_0757 x T_Number,0.0
2011_RE_0757 x CCL_cm,0.0
2011_RE_0757 x CCW_cm,0.0
2011_RE_0757 x Weight_Kg,0.0
2011_RE_0757 x Sex,0.0
2011_RE_0757 x TurtleCharacteristics,0.0
2011_RE_0757 x Status,0.0
2011_RE_0757 x Date_Release,0.0
2011_RE_0757 x Release_Admiss_Notes,0.0
2011_RE_0757 x SpecialRemarks,0.0
2011_RE_0757 x PCVNumber,0.0
2011_RE_0757 x Expenditure,0.0
2011_RE_0758 x Date_Caught,0.0
2011_RE_0758 x Researcher,0.0
2011_RE_0758 x CaptureSite,0.0
2011_RE_0758 x ForagingGround,0.0
2011_RE_0758 x CaptureMethod,0.0
2011_RE_0758 x Fisher,0.0
2011_RE_0758 x LandingSite,0.0
2011_RE_0758 x Species,0.0
2011_RE_0758 x ReleaseSite,0.0
2011_RE_0758 x Tag_1,0.0
2011_RE_0758 x Tag_2,0.0
2011_RE_0758 x Tag_3,0.0
2011_RE_0758 x Lost_Tags,0.0
2011_RE_0758 x T_Number,0.0
2011_RE_0758 x CCL_cm,0.0
2011_RE_0758 x CCW_cm,0.0
2011_RE_0758 x Weight_Kg,0.0
2011_RE_0758 x Sex,0.0
2011_RE_0758 x TurtleCharacteristics,0.0
2011_RE_0758 x Status,0.0
2011_RE_0758 x Date_Release,0.0
2011_RE_0758 x Release_Admiss_Notes,0.0
2011_RE_0758 x SpecialRemarks,0.0
2011_RE_0758 x PCVNumber,0.0
2011_RE_0758 x Expenditure,0.0
2011_RE_0759 x Date_Caught,0.0
2011_RE_0759 x Researcher,0.0
2011_RE_0759 x CaptureSite,0.0
2011_RE_0759 x ForagingGround,0.0
2011_RE_0759 x CaptureMethod,0.0
2011_RE_0759 x Fisher,0.0
2011_RE_0759 x LandingSite,0.0
2011_RE_0759 x Species,0.0
2011_RE_0759 x ReleaseSite,0.0
2011_RE_0759 x Tag_1,0.0
2011_RE_0759 x Tag_2,0.0
2011_RE_0759 x Tag_3,0.0
2011_RE_0759 x Lost_Tags,0.0
2011_RE_0759 x T_Number,0.0
2011_RE_0759 x CCL_cm,0.0
2011_RE_0759 x CCW_cm,0.0
2011_RE_0759 x Weight_Kg,0.0
2011_RE_0759 x Sex,0.0
2011_RE_0759 x TurtleCharacteristics,0.0
2011_RE_0759 x Status,0.0
2011_RE_0759 x Date_Release,0.0
2011_RE_0759 x Release_Admiss_Notes,0.0
2011_RE_0759 x SpecialRemarks,0.0
2011_RE_0759 x PCVNumber,0.0
2011_RE_0759 x Expenditure,0.0
2011_RE_0760 x Date_Caught,0.0
2011_RE_0760 x Researcher,0.0
2011_RE_0760 x CaptureSite,0.0
2011_RE_0760 x ForagingGround,0.0
2011_RE_0760 x CaptureMethod,0.0
2011_RE_0760 x Fisher,0.0
2011_RE_0760 x LandingSite,0.0
2011_RE_0760 x Species,0.0
2011_RE_0760 x ReleaseSite,0.0
2011_RE_0760 x Tag_1,0.0
2011_RE_0760 x Tag_2,0.0
2011_RE_0760 x Tag_3,0.0
2011_RE_0760 x Lost_Tags,0.0
2011_RE_0760 x T_Number,0.0
2011_RE_0760 x CCL_cm,0.0
2011_RE_0760 x CCW_cm,0.0
2011_RE_0760 x Weight_Kg,0.0
2011_RE_0760 x Sex,0.0
2011_RE_0760 x TurtleCharacteristics,0.0
2011_RE_0760 x Status,0.0
2011_RE_0760 x Date_Release,0.0
2011_RE_0760 x Release_Admiss_Notes,0.0
2011_RE_0760 x SpecialRemarks,0.0
2011_RE_0760 x PCVNumber,0.0
2011_RE_0760 x Expenditure,0.0
2011_RE_0761 x Date_Caught,0.0
2011_RE_0761 x Researcher,0.0
2011_RE_0761 x CaptureSite,0.0
2011_RE_0761 x ForagingGround,0.0
2011_RE_0761 x CaptureMethod,0.0
2011_RE_0761 x Fisher,0.0
2011_RE_0761 x LandingSite,0.0
2011_RE_0761 x Species,0.0
2011_RE_0761 x ReleaseSite,0.0
2011_RE_0761 x Tag_1,0.0
2011_RE_0761 x Tag_2,0.0
2011_RE_0761 x Tag_3,0.0
2011_RE_0761 x Lost_Tags,0.0
2011_RE_0761 x T_Number,0.0
2011_RE_0761 x CCL_cm,0.0
2011_RE_0761 x CCW_cm,0.0
2011_RE_0761 x Weight_Kg,0.0
2011_RE_0761 x Sex,0.0
2011_RE_0761 x TurtleCharacteristics,0.0
2011_RE_0761 x Status,0.0
2011_RE_0761 x Date_Release,0.0
2011_RE_0761 x Release_Admiss_Notes,0.0
2011_RE_0761 x SpecialRemarks,0.0
2011_RE_0761 x PCVNumber,0.0
2011_RE_0761 x Expenditure,0.0
2011_RE_0762 x Date_Caught,0.0
2011_RE_0762 x Researcher,0.0
2011_RE_0762 x CaptureSite,0.0
2011_RE_0762 x ForagingGround,0.0
2011_RE_0762 x CaptureMethod,0.0
2011_RE_0762 x Fisher,0.0
2011_RE_0762 x LandingSite,0.0
2011_RE_0762 x Species,0.0
2011_RE_0762 x ReleaseSite,0.0
2011_RE_0762 x Tag_1,0.0
2011_RE_0762 x Tag_2,0.0
2011_RE_0762 x Tag_3,0.0
2011_RE_0762 x Lost_Tags,0.0
2011_RE_0762 x T_Number,0.0
2011_RE_0762 x CCL_cm,0.0
2011_RE_0762 x CCW_cm,0.0
2011_RE_0762 x Weight_Kg,0.0
2011_RE_0762 x Sex,0.0
2011_RE_0762 x TurtleCharacteristics,0.0
2011_RE_0762 x Status,0.0
2011_RE_0762 x Date_Release,0.0
2011_RE_0762 x Release_Admiss_Notes,0.0
2011_RE_0762 x SpecialRemarks,0.0
2011_RE_0762 x PCVNumber,0.0
2011_RE_0762 x Expenditure,0.0
2011_RE_0763 x Date_Caught,0.0
2011_RE_0763 x Researcher,0.0
2011_RE_0763 x CaptureSite,0.0
2011_RE_0763 x ForagingGround,0.0
2011_RE_0763 x CaptureMethod,0.0
2011_RE_0763 x Fisher,0.0
2011_RE_0763 x LandingSite,0.0
2011_RE_0763 x Species,0.0
2011_RE_0763 x ReleaseSite,0.0
2011_RE_0763 x Tag_1,0.0
2011_RE_0763 x Tag_2,0.0
2011_RE_0763 x Tag_3,0.0
2011_RE_0763 x Lost_Tags,0.0
2011_RE_0763 x T_Number,0.0
2011_RE_0763 x CCL_cm,0.0
2011_RE_0763 x CCW_cm,0.0
2011_RE_0763 x Weight_Kg,0.0
2011_RE_0763 x Sex,0.0
2011_RE_0763 x TurtleCharacteristics,0.0
2011_RE_0763 x Status,0.0
2011_RE_0763 x Date_Release,0.0
2011_RE_0763 x Release_Admiss_Notes,0.0
2011_RE_0763 x SpecialRemarks,0.0
2011_RE_0763 x PCVNumber,0.0
2011_RE_0763 x Expenditure,0.0
2011_RE_0764 x Date_Caught,0.0
2011_RE_0764 x Researcher,0.0
2011_RE_0764 x CaptureSite,0.0
2011_RE_0764 x ForagingGround,0.0
2011_RE_0764 x CaptureMethod,0.0
2011_RE_0764 x Fisher,0.0
2011_RE_0764 x LandingSite,0.0
2011_RE_0764 x Species,0.0
2011_RE_0764 x ReleaseSite,0.0
2011_RE_0764 x Tag_1,0.0
2011_RE_0764 x Tag_2,0.0
2011_RE_0764 x Tag_3,0.0
2011_RE_0764 x Lost_Tags,0.0
2011_RE_0764 x T_Number,0.0
2011_RE_0764 x CCL_cm,0.0
2011_RE_0764 x CCW_cm,0.0
2011_RE_0764 x Weight_Kg,0.0
2011_RE_0764 x Sex,0.0
2011_RE_0764 x TurtleCharacteristics,0.0
2011_RE_0764 x Status,0.0
2011_RE_0764 x Date_Release,0.0
2011_RE_0764 x Release_Admiss_Notes,0.0
2011_RE_0764 x SpecialRemarks,0.0
2011_RE_0764 x PCVNumber,0.0
2011_RE_0764 x Expenditure,0.0
2011_RE_0765 x Date_Caught,0.0
2011_RE_0765 x Researcher,0.0
2011_RE_0765 x CaptureSite,0.0
2011_RE_0765 x ForagingGround,0.0
2011_RE_0765 x CaptureMethod,0.0
2011_RE_0765 x Fisher,0.0
2011_RE_0765 x LandingSite,0.0
2011_RE_0765 x Species,0.0
2011_RE_0765 x ReleaseSite,0.0
2011_RE_0765 x Tag_1,0.0
2011_RE_0765 x Tag_2,0.0
2011_RE_0765 x Tag_3,0.0
2011_RE_0765 x Lost_Tags,0.0
2011_RE_0765 x T_Number,0.0
2011_RE_0765 x CCL_cm,0.0
2011_RE_0765 x CCW_cm,0.0
2011_RE_0765 x Weight_Kg,0.0
2011_RE_0765 x Sex,0.0
2011_RE_0765 x TurtleCharacteristics,0.0
2011_RE_0765 x Status,0.0
2011_RE_0765 x Date_Release,0.0
2011_RE_0765 x Release_Admiss_Notes,0.0
2011_RE_0765 x SpecialRemarks,0.0
2011_RE_0765 x PCVNumber,0.0
2011_RE_0765 x Expenditure,0.0
2011_RE_0766 x Date_Caught,0.0
2011_RE_0766 x Researcher,0.0
2011_RE_0766 x CaptureSite,0.0
2011_RE_0766 x ForagingGround,0.0
2011_RE_0766 x CaptureMethod,0.0
2011_RE_0766 x Fisher,0.0
2011_RE_0766 x LandingSite,0.0
2011_RE_0766 x Species,0.0
2011_RE_0766 x ReleaseSite,0.0
2011_RE_0766 x Tag_1,0.0
2011_RE_0766 x Tag_2,0.0
2011_RE_0766 x Tag_3,0.0
2011_RE_0766 x Lost_Tags,0.0
2011_RE_0766 x T_Number,0.0
2011_RE_0766 x CCL_cm,0.0
2011_RE_0766 x CCW_cm,0.0
2011_RE_0766 x Weight_Kg,0.0
2011_RE_0766 x Sex,0.0
2011_RE_0766 x TurtleCharacteristics,0.0
2011_RE_0766 x Status,0.0
2011_RE_0766 x Date_Release,0.0
2011_RE_0766 x Release_Admiss_Notes,0.0
2011_RE_0766 x SpecialRemarks,0.0
2011_RE_0766 x PCVNumber,0.0
2011_RE_0766 x Expenditure,0.0
2011_RE_0767 x Date_Caught,0.0
2011_RE_0767 x Researcher,0.0
2011_RE_0767 x CaptureSite,0.0
2011_RE_0767 x ForagingGround,0.0
2011_RE_0767 x CaptureMethod,0.0
2011_RE_0767 x Fisher,0.0
2011_RE_0767 x LandingSite,0.0
2011_RE_0767 x Species,0.0
2011_RE_0767 x ReleaseSite,0.0
2011_RE_0767 x Tag_1,0.0
2011_RE_0767 x Tag_2,0.0
2011_RE_0767 x Tag_3,0.0
2011_RE_0767 x Lost_Tags,0.0
2011_RE_0767 x T_Number,0.0
2011_RE_0767 x CCL_cm,0.0
2011_RE_0767 x CCW_cm,0.0
2011_RE_0767 x Weight_Kg,0.0
2011_RE_0767 x Sex,0.0
2011_RE_0767 x TurtleCharacteristics,0.0
2011_RE_0767 x Status,0.0
2011_RE_0767 x Date_Release,0.0
2011_RE_0767 x Release_Admiss_Notes,0.0
2011_RE_0767 x SpecialRemarks,0.0
2011_RE_0767 x PCVNumber,0.0
2011_RE_0767 x Expenditure,0.0
2011_RE_0768 x Date_Caught,0.0
2011_RE_0768 x Researcher,0.0
2011_RE_0768 x CaptureSite,0.0
2011_RE_0768 x ForagingGround,0.0
2011_RE_0768 x CaptureMethod,0.0
2011_RE_0768 x Fisher,0.0
2011_RE_0768 x LandingSite,0.0
2011_RE_0768 x Species,0.0
2011_RE_0768 x ReleaseSite,0.0
2011_RE_0768 x Tag_1,0.0
2011_RE_0768 x Tag_2,0.0
2011_RE_0768 x Tag_3,0.0
2011_RE_0768 x Lost_Tags,0.0
2011_RE_0768 x T_Number,0.0
2011_RE_0768 x CCL_cm,0.0
2011_RE_0768 x CCW_cm,0.0
2011_RE_0768 x Weight_Kg,0.0
2011_RE_0768 x Sex,0.0
2011_RE_0768 x TurtleCharacteristics,0.0
2011_RE_0768 x Status,0.0
2011_RE_0768 x Date_Release,0.0
2011_RE_0768 x Release_Admiss_Notes,0.0
2011_RE_0768 x SpecialRemarks,0.0
2011_RE_0768 x PCVNumber,0.0
2011_RE_0768 x Expenditure,0.0
2011_RE_0769 x Date_Caught,0.0
2011_RE_0769 x Researcher,0.0
2011_RE_0769 x CaptureSite,0.0
2011_RE_0769 x ForagingGround,0.0
2011_RE_0769 x CaptureMethod,0.0
2011_RE_0769 x Fisher,0.0
2011_RE_0769 x LandingSite,0.0
2011_RE_0769 x Species,0.0
2011_RE_0769 x ReleaseSite,0.0
2011_RE_0769 x Tag_1,0.0
2011_RE_0769 x Tag_2,0.0
2011_RE_0769 x Tag_3,0.0
2011_RE_0769 x Lost_Tags,0.0
2011_RE_0769 x T_Number,0.0
2011_RE_0769 x CCL_cm,0.0
2011_RE_0769 x CCW_cm,0.0
2011_RE_0769 x Weight_Kg,0.0
2011_RE_0769 x Sex,0.0
2011_RE_0769 x TurtleCharacteristics,0.0
2011_RE_0769 x Status,0.0
2011_RE_0769 x Date_Release,0.0
2011_RE_0769 x Release_Admiss_Notes,0.0
2011_RE_0769 x SpecialRemarks,0.0
2011_RE_0769 x PCVNumber,0.0
2011_RE_0769 x Expenditure,0.0
2011_RE_0770 x Date_Caught,0.0
2011_RE_0770 x Researcher,0.0
2011_RE_0770 x CaptureSite,0.0
2011_RE_0770 x ForagingGround,0.0
2011_RE_0770 x CaptureMethod,0.0
2011_RE_0770 x Fisher,0.0
2011_RE_0770 x LandingSite,0.0
2011_RE_0770 x Species,0.0
2011_RE_0770 x ReleaseSite,0.0
2011_RE_0770 x Tag_1,0.0
2011_RE_0770 x Tag_2,0.0
2011_RE_0770 x Tag_3,0.0
2011_RE_0770 x Lost_Tags,0.0
2011_RE_0770 x T_Number,0.0
2011_RE_0770 x CCL_cm,0.0
2011_RE_0770 x CCW_cm,0.0
2011_RE_0770 x Weight_Kg,0.0
2011_RE_0770 x Sex,0.0
2011_RE_0770 x TurtleCharacteristics,0.0
2011_RE_0770 x Status,0.0
2011_RE_0770 x Date_Release,0.0
2011_RE_0770 x Release_Admiss_Notes,0.0
2011_RE_0770 x SpecialRemarks,0.0
2011_RE_0770 x PCVNumber,0.0
2011_RE_0770 x Expenditure,0.0
2011_RE_0771 x Date_Caught,0.0
2011_RE_0771 x Researcher,0.0
2011_RE_0771 x CaptureSite,0.0
2011_RE_0771 x ForagingGround,0.0
2011_RE_0771 x CaptureMethod,0.0
2011_RE_0771 x Fisher,0.0
2011_RE_0771 x LandingSite,0.0
2011_RE_0771 x Species,0.0
2011_RE_0771 x ReleaseSite,0.0
2011_RE_0771 x Tag_1,0.0
2011_RE_0771 x Tag_2,0.0
2011_RE_0771 x Tag_3,0.0
2011_RE_0771 x Lost_Tags,0.0
2011_RE_0771 x T_Number,0.0
2011_RE_0771 x CCL_cm,0.0
2011_RE_0771 x CCW_cm,0.0
2011_RE_0771 x Weight_Kg,0.0
2011_RE_0771 x Sex,0.0
2011_RE_0771 x TurtleCharacteristics,0.0
2011_RE_0771 x Status,0.0
2011_RE_0771 x Date_Release,0.0
2011_RE_0771 x Release_Admiss_Notes,0.0
2011_RE_0771 x SpecialRemarks,0.0
2011_RE_0771 x PCVNumber,0.0
2011_RE_0771 x Expenditure,0.0
2011_RE_0772 x Date_Caught,0.0
2011_RE_0772 x Researcher,0.0
2011_RE_0772 x CaptureSite,0.0
2011_RE_0772 x ForagingGround,0.0
2011_RE_0772 x CaptureMethod,0.0
2011_RE_0772 x Fisher,0.0
2011_RE_0772 x LandingSite,0.0
2011_RE_0772 x Species,0.0
2011_RE_0772 x ReleaseSite,0.0
2011_RE_0772 x Tag_1,0.0
2011_RE_0772 x Tag_2,0.0
2011_RE_0772 x Tag_3,0.0
2011_RE_0772 x Lost_Tags,0.0
2011_RE_0772 x T_Number,0.0
2011_RE_0772 x CCL_cm,0.0
2011_RE_0772 x CCW_cm,0.0
2011_RE_0772 x Weight_Kg,0.0
2011_RE_0772 x Sex,0.0
2011_RE_0772 x TurtleCharacteristics,0.0
2011_RE_0772 x Status,0.0
2011_RE_0772 x Date_Release,0.0
2011_RE_0772 x Release_Admiss_Notes,0.0
2011_RE_0772 x SpecialRemarks,0.0
2011_RE_0772 x PCVNumber,0.0
2011_RE_0772 x Expenditure,0.0
2011_RE_0773 x Date_Caught,0.0
2011_RE_0773 x Researcher,0.0
2011_RE_0773 x CaptureSite,0.0
2011_RE_0773 x ForagingGround,0.0
2011_RE_0773 x CaptureMethod,0.0
2011_RE_0773 x Fisher,1.0
2011_RE_0773 x LandingSite,0.0
2011_RE_0773 x Species,0.0
2011_RE_0773 x ReleaseSite,0.0
2011_RE_0773 x Tag_1,0.0
2011_RE_0773 x Tag_2,0.0
2011_RE_0773 x Tag_3,0.0
2011_RE_0773 x Lost_Tags,0.0
2011_RE_0773 x T_Number,0.0
2011_RE_0773 x CCL_cm,0.0
2011_RE_0773 x CCW_cm,0.0
2011_RE_0773 x Weight_Kg,0.0
2011_RE_0773 x Sex,0.0
2011_RE_0773 x TurtleCharacteristics,0.0
2011_RE_0773 x Status,0.0
2011_RE_0773 x Date_Release,0.0
2011_RE_0773 x Release_Admiss_Notes,0.0
2011_RE_0773 x SpecialRemarks,0.0
2011_RE_0773 x PCVNumber,0.0
2011_RE_0773 x Expenditure,0.0
2011_RE_0774 x Date_Caught,0.0
2011_RE_0774 x Researcher,0.0
2011_RE_0774 x CaptureSite,0.0
2011_RE_0774 x ForagingGround,0.0
2011_RE_0774 x CaptureMethod,0.0
2011_RE_0774 x Fisher,1.0
2011_RE_0774 x LandingSite,0.0
2011_RE_0774 x Species,0.0
2011_RE_0774 x ReleaseSite,0.0
2011_RE_0774 x Tag_1,0.0
2011_RE_0774 x Tag_2,0.0
2011_RE_0774 x Tag_3,0.0
2011_RE_0774 x Lost_Tags,0.0
2011_RE_0774 x T_Number,0.0
2011_RE_0774 x CCL_cm,0.0
2011_RE_0774 x CCW_cm,0.0
2011_RE_0774 x Weight_Kg,0.0
2011_RE_0774 x Sex,0.0
2011_RE_0774 x TurtleCharacteristics,0.0
2011_RE_0774 x Status,0.0
2011_RE_0774 x Date_Release,0.0
2011_RE_0774 x Release_Admiss_Notes,0.0
2011_RE_0774 x SpecialRemarks,0.0
2011_RE_0774 x PCVNumber,0.0
2011_RE_0774 x Expenditure,0.0
2011_RE_0775 x Date_Caught,0.0
2011_RE_0775 x Researcher,0.0
2011_RE_0775 x CaptureSite,0.0
2011_RE_0775 x ForagingGround,0.0
2011_RE_0775 x CaptureMethod,0.0
2011_RE_0775 x Fisher,1.0
2011_RE_0775 x LandingSite,0.0
2011_RE_0775 x Species,0.0
2011_RE_0775 x ReleaseSite,0.0
2011_RE_0775 x Tag_1,0.0
2011_RE_0775 x Tag_2,0.0
2011_RE_0775 x Tag_3,0.0
2011_RE_0775 x Lost_Tags,0.0
2011_RE_0775 x T_Number,0.0
2011_RE_0775 x CCL_cm,0.0
2011_RE_0775 x CCW_cm,0.0
2011_RE_0775 x Weight_Kg,0.0
2011_RE_0775 x Sex,0.0
2011_RE_0775 x TurtleCharacteristics,0.0
2011_RE_0775 x Status,0.0
2011_RE_0775 x Date_Release,0.0
2011_RE_0775 x Release_Admiss_Notes,0.0
2011_RE_0775 x SpecialRemarks,0.0
2011_RE_0775 x PCVNumber,0.0
2011_RE_0775 x Expenditure,0.0
2011_RE_0776 x Date_Caught,0.0
2011_RE_0776 x Researcher,0.0
2011_RE_0776 x CaptureSite,0.0
2011_RE_0776 x ForagingGround,0.0
2011_RE_0776 x CaptureMethod,0.0
2011_RE_0776 x Fisher,1.0
2011_RE_0776 x LandingSite,0.0
2011_RE_0776 x Species,0.0
2011_RE_0776 x ReleaseSite,0.0
2011_RE_0776 x Tag_1,0.0
2011_RE_0776 x Tag_2,0.0
2011_RE_0776 x Tag_3,0.0
2011_RE_0776 x Lost_Tags,0.0
2011_RE_0776 x T_Number,0.0
2011_RE_0776 x CCL_cm,0.0
2011_RE_0776 x CCW_cm,0.0
2011_RE_0776 x Weight_Kg,0.0
2011_RE_0776 x Sex,0.0
2011_RE_0776 x TurtleCharacteristics,0.0
2011_RE_0776 x Status,0.0
2011_RE_0776 x Date_Release,0.0
2011_RE_0776 x Release_Admiss_Notes,0.0
2011_RE_0776 x SpecialRemarks,0.0
2011_RE_0776 x PCVNumber,0.0
2011_RE_0776 x Expenditure,0.0
2011_RE_0777 x Date_Caught,0.0
2011_RE_0777 x Researcher,0.0
2011_RE_0777 x CaptureSite,0.0
2011_RE_0777 x ForagingGround,0.0
2011_RE_0777 x CaptureMethod,0.0
2011_RE_0777 x Fisher,0.0
2011_RE_0777 x LandingSite,0.0
2011_RE_0777 x Species,0.0
2011_RE_0777 x ReleaseSite,0.0
2011_RE_0777 x Tag_1,0.0
2011_RE_0777 x Tag_2,0.0
2011_RE_0777 x Tag_3,0.0
2011_RE_0777 x Lost_Tags,0.0
2011_RE_0777 x T_Number,0.0
2011_RE_0777 x CCL_cm,0.0
2011_RE_0777 x CCW_cm,0.0
2011_RE_0777 x Weight_Kg,0.0
2011_RE_0777 x Sex,0.0
2011_RE_0777 x TurtleCharacteristics,0.0
2011_RE_0777 x Status,0.0
2011_RE_0777 x Date_Release,0.0
2011_RE_0777 x Release_Admiss_Notes,0.0
2011_RE_0777 x SpecialRemarks,0.0
2011_RE_0777 x PCVNumber,0.0
2011_RE_0777 x Expenditure,0.0
2011_RE_0778 x Date_Caught,0.0
2011_RE_0778 x Researcher,0.0
2011_RE_0778 x CaptureSite,0.0
2011_RE_0778 x ForagingGround,0.0
2011_RE_0778 x CaptureMethod,0.0
2011_RE_0778 x Fisher,1.0
2011_RE_0778 x LandingSite,0.0
2011_RE_0778 x Species,0.0
2011_RE_0778 x ReleaseSite,0.0
2011_RE_0778 x Tag_1,0.0
2011_RE_0778 x Tag_2,0.0
2011_RE_0778 x Tag_3,0.0
2011_RE_0778 x Lost_Tags,0.0
2011_RE_0778 x T_Number,0.0
2011_RE_0778 x CCL_cm,0.0
2011_RE_0778 x CCW_cm,0.0
2011_RE_0778 x Weight_Kg,0.0
2011_RE_0778 x Sex,0.0
2011_RE_0778 x TurtleCharacteristics,0.0
2011_RE_0778 x Status,0.0
2011_RE_0778 x Date_Release,0.0
2011_RE_0778 x Release_Admiss_Notes,0.0
2011_RE_0778 x SpecialRemarks,0.0
2011_RE_0778 x PCVNumber,0.0
2011_RE_0778 x Expenditure,0.0
2011_RE_0779 x Date_Caught,0.0
2011_RE_0779 x Researcher,0.0
2011_RE_0779 x CaptureSite,0.0
2011_RE_0779 x ForagingGround,0.0
2011_RE_0779 x CaptureMethod,0.0
2011_RE_0779 x Fisher,1.0
2011_RE_0779 x LandingSite,0.0
2011_RE_0779 x Species,0.0
2011_RE_0779 x ReleaseSite,0.0
2011_RE_0779 x Tag_1,0.0
2011_RE_0779 x Tag_2,0.0
2011_RE_0779 x Tag_3,0.0
2011_RE_0779 x Lost_Tags,0.0
2011_RE_0779 x T_Number,0.0
2011_RE_0779 x CCL_cm,0.0
2011_RE_0779 x CCW_cm,0.0
2011_RE_0779 x Weight_Kg,0.0
2011_RE_0779 x Sex,0.0
2011_RE_0779 x TurtleCharacteristics,0.0
2011_RE_0779 x Status,0.0
2011_RE_0779 x Date_Release,0.0
2011_RE_0779 x Release_Admiss_Notes,0.0
2011_RE_0779 x SpecialRemarks,0.0
2011_RE_0779 x PCVNumber,0.0
2011_RE_0779 x Expenditure,0.0
2011_RE_0780 x Date_Caught,0.0
2011_RE_0780 x Researcher,0.0
2011_RE_0780 x CaptureSite,0.0
2011_RE_0780 x ForagingGround,0.0
2011_RE_0780 x CaptureMethod,0.0
2011_RE_0780 x Fisher,0.0
2011_RE_0780 x LandingSite,0.0
2011_RE_0780 x Species,0.0
2011_RE_0780 x ReleaseSite,0.0
2011_RE_0780 x Tag_1,0.0
2011_RE_0780 x Tag_2,0.0
2011_RE_0780 x Tag_3,0.0
2011_RE_0780 x Lost_Tags,0.0
2011_RE_0780 x T_Number,0.0
2011_RE_0780 x CCL_cm,0.0
2011_RE_0780 x CCW_cm,0.0
2011_RE_0780 x Weight_Kg,0.0
2011_RE_0780 x Sex,0.0
2011_RE_0780 x TurtleCharacteristics,0.0
2011_RE_0780 x Status,0.0
2011_RE_0780 x Date_Release,0.0
2011_RE_0780 x Release_Admiss_Notes,0.0
2011_RE_0780 x SpecialRemarks,0.0
2011_RE_0780 x PCVNumber,0.0
2011_RE_0780 x Expenditure,0.0
2011_RE_0781 x Date_Caught,0.0
2011_RE_0781 x Researcher,0.0
2011_RE_0781 x CaptureSite,0.0
2011_RE_0781 x ForagingGround,0.0
2011_RE_0781 x CaptureMethod,0.0
2011_RE_0781 x Fisher,0.0
